Time(UTC),Lat(°),Lon(°),PM1(μg/m³),PM2.5(μg/m³),PM10(μg/m³),NO2(μg/m³),Sensor_number
2022-11-29,51.4372,5.4233,11.78,14.08,22.22,22.0,22
2022-11-30,51.4372,5.4233,22.97,27.0,34.25,25.0,22
2022-11-17,51.4372,5.4233,4.94,6.65,13.15,22.0,22
2022-12-14,51.4372,5.4233,24.7,28.86,36.79,20.0,22
2022-12-20,51.4372,5.4233,8.79,9.93,13.5,16.0,22
2022-12-16,51.4372,5.4233,28.19,32.75,41.53,12.0,22
2022-11-12,51.4372,5.4233,10.35,12.0,18.15,15.0,22
2022-11-21,51.4372,5.4233,16.62,19.76,26.89,16.0,22
2022-11-28,51.4372,5.4233,8.58,10.5,17.11,14.0,22
2022-12-03,51.4372,5.4233,28.37,38.22,47.52,17.0,22
2022-11-23,51.4372,5.4233,4.8,6.82,12.89,17.0,22
2022-12-25,51.4372,5.4233,11.97,19.08,36.6,17.0,22
2022-11-14,51.4372,5.4233,10.6,11.88,16.71,49.0,22
2022-12-08,51.4372,5.4233,4.98,6.52,12.3,23.0,22
2022-12-29,51.4372,5.4233,3.95,4.97,9.63,11.0,22
2022-12-24,51.4372,5.4233,9.46,12.98,22.31,17.0,22
2022-12-09,51.4372,5.4233,9.96,11.38,17.04,26.0,22
2022-11-27,51.4372,5.4233,10.83,15.36,28.42,15.0,22
2022-11-22,51.4372,5.4233,6.6,9.18,17.31,22.0,22
2022-12-26,51.4584,5.405,7.1,8.82,15.29,3.0,23
2022-11-08,51.4584,5.405,4.27,7.2,15.81,18.0,23
2022-11-06,51.4584,5.405,6.49,8.34,15.54,13.0,23
2022-12-13,51.4584,5.405,20.39,25.08,32.67,12.0,23
2022-12-04,51.4584,5.405,26.89,36.56,44.34,6.0,23
2022-12-20,51.4584,5.405,8.19,9.72,13.75,9.0,23
2022-11-07,51.4584,5.405,3.45,5.03,11.52,15.0,23
2022-11-17,51.4584,5.405,3.95,5.75,11.68,16.0,23
2022-11-25,51.4584,5.405,6.29,10.39,20.6,23.0,23
2022-12-08,51.4584,5.405,5.26,6.89,12.5,14.0,23
2022-12-14,51.4584,5.405,22.55,27.66,34.95,11.0,23
2022-11-04,51.4584,5.405,4.33,6.42,13.44,29.0,23
2022-11-24,51.4584,5.405,5.17,8.15,16.44,17.0,23
2022-12-10,51.4584,5.405,24.76,30.21,38.06,11.0,23
2022-11-12,51.4584,5.405,9.32,11.28,17.46,16.0,23
2022-12-03,51.4584,5.405,26.05,37.87,49.62,8.0,23
2022-11-29,51.4584,5.405,11.47,14.1,21.95,11.0,23
2022-12-27,51.4584,5.405,5.7,7.63,14.45,3.0,23
2022-12-28,51.4584,5.405,5.61,8.54,18.99,4.0,23
2022-11-13,51.4584,5.405,13.42,15.67,22.45,22.0,23
2022-12-07,51.4584,5.405,6.04,7.27,12.46,12.0,23
2022-12-19,51.4584,5.405,22.83,27.2,32.65,11.0,23
2022-12-31,51.4584,5.405,3.89,6.34,14.14,3.0,23
2022-11-11,51.4584,5.405,5.52,8.89,19.64,19.0,23
2022-11-23,51.4584,5.405,4.0,6.14,12.36,13.0,23
2022-12-15,51.4584,5.405,16.0,18.68,24.49,15.0,23
2022-12-05,51.4584,5.405,26.46,34.53,40.69,7.0,23
2022-12-23,51.4584,5.405,11.7,15.11,23.12,3.0,23
2022-11-14,51.4584,5.405,9.16,10.46,15.0,33.0,23
2022-12-01,51.4584,5.405,23.21,26.86,32.87,11.0,23
2023-01-01,51.4584,5.405,3.06,4.8,13.37,2.0,23
2022-11-16,51.4584,5.405,7.39,8.83,14.46,16.0,23
2022-11-01,51.4584,5.405,5.78,8.02,17.81,9.0,23
2022-11-02,51.4584,5.405,3.39,5.85,15.44,30.0,23
2022-11-21,51.4584,5.405,15.99,19.72,26.99,11.0,23
2022-11-09,51.4584,5.405,3.22,4.69,10.5,23.0,23
2022-11-26,51.4584,5.405,6.83,10.28,20.19,19.0,23
2022-12-22,51.4584,5.405,11.01,13.2,20.41,12.0,23
2022-11-03,51.4584,5.405,4.62,7.95,17.62,39.0,23
2022-12-11,51.4584,5.405,26.38,39.66,50.48,10.0,23
2022-11-19,51.4584,5.405,5.76,7.62,13.73,14.0,23
2022-12-06,51.4584,5.405,18.02,21.82,27.89,5.0,23
2022-11-27,51.4584,5.405,10.0,14.56,27.62,12.0,23
2022-11-20,51.4584,5.405,17.98,20.3,24.54,9.0,23
2022-12-09,51.4584,5.405,10.1,11.5,16.74,13.0,23
2022-11-10,51.4584,5.405,3.69,6.07,14.7,27.0,23
2022-12-25,51.4584,5.405,11.33,20.27,42.68,3.0,23
2022-11-22,51.4584,5.405,5.91,8.44,16.12,13.0,23
2022-12-02,51.4584,5.405,26.89,38.11,49.36,8.0,23
2022-11-28,51.4584,5.405,8.26,10.28,16.85,11.0,23
2022-12-12,51.4584,5.405,20.34,24.3,30.18,10.0,23
2022-11-18,51.4584,5.405,2.33,3.42,8.13,17.0,23
2022-11-05,51.4584,5.405,4.91,6.75,14.03,17.0,23
2022-12-29,51.4584,5.405,3.14,4.28,9.7,3.0,23
2022-12-30,51.4584,5.405,4.48,7.19,14.54,4.0,23
2022-11-15,51.4584,5.405,14.46,16.56,21.57,15.0,23
2022-12-24,51.4584,5.405,9.99,14.54,26.18,3.0,23
2022-11-30,51.4584,5.405,21.94,27.87,36.06,13.0,23
2022-12-18,51.4584,5.405,27.54,43.16,56.83,9.0,23
2022-12-21,51.4584,5.405,4.27,5.29,10.03,15.0,23
2022-11-29,51.4446,5.4788,13.73,16.44,24.42,15.0,24
2022-11-26,51.4446,5.4788,9.58,13.11,22.85,25.0,24
2022-12-03,51.4446,5.4788,26.43,35.24,41.86,11.0,24
2022-12-29,51.4446,5.4788,6.78,7.92,12.9,10.0,24
2022-12-28,51.4446,5.4788,9.9,12.51,21.06,15.0,24
2022-11-04,51.4446,5.4788,6.65,8.78,16.02,25.0,24
2022-11-03,51.4446,5.4788,6.61,10.11,20.85,33.0,24
2022-11-02,51.4446,5.4788,4.48,7.1,17.72,25.0,24
2022-12-30,51.4446,5.4788,6.97,9.23,15.71,15.0,24
2022-12-04,51.4446,5.4788,27.2,34.02,36.57,9.0,24
2022-12-02,51.4446,5.4788,26.55,35.17,41.42,11.0,24
2022-11-30,51.4446,5.4788,24.05,29.73,38.05,13.0,24
2022-11-28,51.4446,5.4788,11.99,14.2,21.44,13.0,24
2022-12-01,51.4446,5.4788,22.75,25.22,29.39,14.0,24
2023-01-01,51.4446,5.4788,4.7,6.5,14.26,9.0,24
2022-11-27,51.4446,5.4788,14.43,19.88,34.21,14.0,24
2022-12-31,51.4446,5.4788,7.46,9.52,15.56,13.0,24
2022-11-22,51.4446,5.4788,9.78,12.13,19.32,17.0,24
2022-11-17,51.4446,5.4788,6.28,8.04,14.29,18.0,24
2022-12-19,51.4446,5.4788,27.37,31.02,35.29,15.0,24
2022-12-10,51.4446,5.4788,26.92,31.24,37.81,14.0,24
2022-12-23,51.4446,5.4788,14.04,16.69,22.9,10.0,24
2022-12-24,51.4446,5.4788,12.25,15.83,25.57,9.0,24
2022-11-23,51.4446,5.4788,8.53,10.76,17.31,17.0,24
2022-12-21,51.4446,5.4788,7.08,8.02,12.42,19.0,24
2022-12-26,51.4446,5.4788,9.64,10.93,15.72,7.0,24
2022-11-21,51.4446,5.4788,19.16,22.46,28.62,11.0,24
2022-12-09,51.4446,5.4788,15.18,16.58,22.35,17.0,24
2022-11-14,51.4446,5.4788,10.83,11.93,15.76,35.0,24
2022-12-14,51.4446,5.4788,26.27,30.1,35.67,15.0,24
2022-11-13,51.4446,5.4788,14.75,16.86,23.14,24.0,24
2022-11-08,51.4446,5.4788,6.37,9.45,19.04,15.0,24
2022-11-06,51.4446,5.4788,10.06,12.11,19.65,12.0,24
2022-12-25,51.4446,5.4788,13.4,20.69,38.43,11.0,24
2022-12-07,51.4446,5.4788,9.25,10.42,15.65,15.0,24
2022-11-18,51.4446,5.4788,5.89,7.17,11.88,20.0,24
2022-11-16,51.4446,5.4788,9.12,10.46,15.96,18.0,24
2022-11-11,51.4446,5.4788,8.21,11.49,22.82,20.0,24
2022-12-15,51.4446,5.4788,20.35,22.58,28.11,27.0,24
2022-11-24,51.4446,5.4788,9.18,12.47,21.4,20.0,24
2022-12-12,51.4446,5.4788,23.29,26.72,31.93,13.0,24
2022-12-16,51.4446,5.4788,28.92,33.89,42.18,9.0,24
2022-12-06,51.4446,5.4788,20.25,23.05,26.44,4.0,24
2022-12-11,51.4446,5.4788,28.37,41.16,50.41,10.0,24
2022-12-22,51.4446,5.4788,14.16,16.27,23.4,16.0,24
2022-12-27,51.4446,5.4788,8.37,9.94,15.91,9.0,24
2022-12-05,51.4446,5.4788,27.01,32.84,35.27,8.0,24
2022-11-07,51.4446,5.4788,7.14,9.06,16.69,10.0,24
2022-11-19,51.4446,5.4788,8.66,10.44,16.74,19.0,24
2022-12-17,51.4446,5.4788,26.46,31.3,38.46,11.0,24
2022-12-18,51.4446,5.4788,29.09,42.4,51.56,8.0,24
2022-11-10,51.4446,5.4788,5.17,7.56,16.26,23.0,24
2022-12-20,51.4446,5.4788,11.81,13.26,16.98,13.0,24
2022-12-13,51.4446,5.4788,23.99,27.73,33.81,20.0,24
2022-11-15,51.4446,5.4788,17.66,19.44,23.85,20.0,24
2022-11-12,51.4446,5.4788,12.06,13.96,20.16,17.0,24
2022-11-25,51.4446,5.4788,9.95,14.12,24.55,26.0,24
2022-11-05,51.4446,5.4788,7.32,9.13,15.97,20.0,24
2022-11-09,51.4446,5.4788,5.09,6.71,13.15,19.0,24
2022-11-20,51.4446,5.4788,19.96,21.66,25.4,7.0,24
2022-12-08,51.4446,5.4788,9.03,10.56,16.53,20.0,24
2022-11-11,51.4546,5.3887,7.11,12.04,29.67,8.0,25
2022-12-24,51.4546,5.3887,11.55,15.22,24.11,9.0,25
2022-11-03,51.4546,5.3887,18.67,69.19,299.82,14.0,25
2022-12-09,51.4546,5.3887,10.87,12.18,17.42,16.0,25
2022-11-02,51.4546,5.3887,5.14,9.11,25.83,15.0,25
2022-12-22,51.4546,5.3887,7.86,9.22,14.34,1.0,25
2022-11-10,51.4546,5.3887,5.51,9.34,23.45,11.0,25
2022-12-29,51.4546,5.3887,3.81,4.76,8.85,6.0,25
2023-01-01,51.4546,5.3887,4.73,6.18,11.9,6.0,25
2022-12-02,51.4546,5.3887,26.66,36.79,46.84,13.0,25
2022-12-10,51.4546,5.3887,25.07,30.22,37.29,14.0,25
2022-12-23,51.4546,5.3887,13.48,16.13,22.03,10.0,25
2022-12-30,51.4546,5.3887,5.21,7.5,13.5,11.0,25
2022-12-03,51.4546,5.3887,25.2,35.47,45.25,7.0,25
2022-12-31,51.4546,5.3887,4.75,6.68,12.18,9.0,25
2022-11-06,51.4546,5.3887,8.82,11.79,22.84,6.0,25
2022-12-04,51.4546,5.3887,26.45,30.94,32.44,2.0,25
2022-11-07,51.4546,5.3887,6.67,11.6,29.94,5.0,25
2022-12-26,51.4546,5.3887,8.85,10.29,15.11,9.0,25
2022-11-05,51.4546,5.3887,6.43,9.29,19.95,13.0,25
2022-11-12,51.4546,5.3887,10.18,12.61,20.91,10.0,25
2022-12-11,51.4546,5.3887,28.72,37.34,46.0,3.0,25
2022-12-08,51.4546,5.3887,6.03,7.43,12.24,11.0,25
2022-12-27,51.4546,5.3887,6.75,8.36,13.59,9.0,25
2022-12-28,51.4546,5.3887,6.44,8.88,16.18,14.0,25
2022-12-01,51.4546,5.3887,24.25,27.56,32.47,19.0,25
2022-12-25,51.4546,5.3887,13.09,20.43,36.52,8.0,25
2022-11-04,51.4546,5.3887,5.45,6.9,12.75,10.0,25
2022-12-21,51.4492,5.4569,4.99,5.74,8.52,13.0,28
2022-12-27,51.4492,5.4569,7.59,9.1,12.68,23.0,28
2022-12-16,51.4492,5.4569,34.29,38.19,42.17,29.0,28
2022-12-17,51.4492,5.4569,33.15,37.19,39.65,23.0,28
2022-12-22,51.4492,5.4569,13.63,15.59,19.31,19.0,28
2022-12-02,51.4492,5.4569,37.22,45.44,47.03,9.0,28
2022-12-29,51.4492,5.4569,3.15,4.08,7.25,19.0,28
2022-12-05,51.4492,5.4569,36.89,42.58,42.55,7.0,28
2022-12-18,51.4492,5.4569,40.82,51.79,53.14,8.0,28
2022-12-14,51.4492,5.4569,32.36,35.66,37.7,23.0,28
2022-12-31,51.4492,5.4569,4.5,6.34,10.18,13.0,28
2022-12-10,51.4492,5.4569,33.21,36.8,38.94,36.0,28
2022-12-28,51.4492,5.4569,6.54,8.91,13.39,30.0,28
2022-12-08,51.4492,5.4569,7.68,9.45,12.94,34.0,28
2022-12-24,51.4492,5.4569,11.98,15.32,20.01,16.0,28
2022-12-19,51.4492,5.4569,31.58,34.51,35.9,14.0,28
2022-12-30,51.4492,5.4569,5.26,7.32,10.99,28.0,28
2022-12-25,51.4492,5.4569,14.45,21.3,29.45,17.0,28
2022-12-20,51.4492,5.4569,10.49,11.63,13.79,8.0,28
2022-12-07,51.4492,5.4569,8.26,9.69,12.88,25.0,28
2022-12-13,51.4492,5.4569,27.58,30.65,33.0,23.0,28
2022-12-15,51.4492,5.4569,21.0,22.66,24.94,28.0,28
2022-12-04,51.4492,5.4569,38.04,45.38,45.17,9.0,28
2022-12-09,51.4492,5.4569,13.24,14.47,17.64,37.0,28
2022-12-03,51.4492,5.4569,36.66,44.9,46.25,11.0,28
2022-12-23,51.4492,5.4569,14.91,17.33,20.53,16.0,28
2022-11-30,51.4492,5.4569,28.94,33.8,36.91,22.0,28
2022-12-12,51.4492,5.4569,26.63,29.24,31.19,10.0,28
2022-12-06,51.4492,5.4569,23.8,26.3,27.55,6.0,28
2022-12-26,51.4492,5.4569,8.38,9.54,12.5,9.0,28
2022-12-11,51.4492,5.4569,39.93,49.57,49.75,15.0,28
2022-12-01,51.4492,5.4569,28.42,30.63,32.14,13.0,28
2022-11-20,51.4492,5.4569,23.53,25.08,26.37,13.0,28
2022-11-29,51.4492,5.4569,13.84,16.45,21.11,17.0,28
2022-11-04,51.4492,5.4569,5.87,7.75,11.97,30.0,28
2022-11-01,51.4492,5.4569,8.67,12.22,20.35,23.0,28
2022-11-28,51.4492,5.4569,9.91,11.76,15.35,9.0,28
2022-11-19,51.4492,5.4569,6.86,8.35,12.05,24.0,28
2022-11-26,51.4492,5.4569,9.37,12.86,18.36,25.0,28
2022-11-22,51.4492,5.4569,7.8,10.17,14.5,25.0,28
2022-11-16,51.4492,5.4569,9.19,10.41,13.95,17.0,28
2022-11-12,51.4492,5.4569,11.8,13.55,17.18,13.0,28
2022-11-13,51.4492,5.4569,15.81,17.7,21.43,23.0,28
2022-11-10,51.4492,5.4569,5.13,7.53,12.41,28.0,28
2022-11-18,51.4492,5.4569,2.68,3.66,6.93,26.0,28
2022-11-23,51.4492,5.4569,4.76,6.71,10.63,24.0,28
2022-11-06,51.4492,5.4569,9.0,10.82,15.08,10.0,28
2022-11-17,51.4492,5.4569,5.17,6.78,10.6,19.0,28
2022-11-11,51.4492,5.4569,8.22,11.26,17.72,19.0,28
2023-01-01,51.4492,5.4569,5.17,7.01,11.49,6.0,28
2022-11-24,51.4492,5.4569,6.86,9.67,14.39,21.0,28
2022-11-03,51.4492,5.4569,7.1,10.12,16.01,48.0,28
2022-11-05,51.4492,5.4569,8.09,9.88,14.05,20.0,28
2022-11-27,51.4492,5.4569,13.52,18.21,25.1,9.0,28
2022-11-02,51.4492,5.4569,5.82,8.32,14.17,42.0,28
2022-11-21,51.4492,5.4569,21.94,24.86,27.75,18.0,28
2022-11-08,51.4492,5.4569,6.93,9.86,14.89,13.0,28
2022-11-14,51.4492,5.4569,13.1,14.22,17.12,25.0,28
2022-11-15,51.4492,5.4569,18.48,19.88,22.71,17.0,28
2022-11-25,51.4492,5.4569,8.74,12.49,17.89,25.0,28
2022-11-09,51.4492,5.4569,4.04,5.32,9.53,15.0,28
2022-11-07,51.4492,5.4569,4.98,6.6,10.94,10.0,28
2022-11-06,51.4351,5.4798,6.25,8.19,14.59,11.0,29
2022-12-19,51.4351,5.4798,22.04,25.03,29.09,23.0,29
2022-12-03,51.4351,5.4798,25.09,32.96,37.0,8.0,29
2022-11-12,51.4351,5.4798,8.64,10.38,14.92,16.0,29
2022-12-11,51.4351,5.4798,28.1,39.26,44.64,9.0,29
2022-11-19,51.4351,5.4798,5.69,7.52,12.68,15.0,29
2022-11-13,51.4351,5.4798,12.06,14.24,18.93,22.0,29
2022-11-18,51.4351,5.4798,2.57,3.56,7.43,9.0,29
2022-12-02,51.4351,5.4798,25.54,33.41,38.19,10.0,29
2022-11-28,51.4351,5.4798,7.32,9.29,14.6,11.0,29
2022-12-18,51.4351,5.4798,28.78,40.94,45.35,19.0,29
2022-12-13,51.4351,5.4798,19.73,22.87,27.38,18.0,29
2022-12-30,51.4351,5.4798,4.19,6.3,11.6,6.0,29
2022-11-05,51.4351,5.4798,5.25,7.4,13.92,26.0,29
2022-12-27,51.4351,5.4798,4.77,6.3,11.55,7.0,29
2022-11-17,51.4351,5.4798,4.22,6.15,11.63,12.0,29
2022-12-26,51.4351,5.4798,6.41,7.86,12.31,6.0,29
2022-12-12,51.4351,5.4798,18.23,21.0,25.16,6.0,29
2022-11-21,51.4351,5.4798,15.36,18.6,24.17,16.0,29
2022-12-20,51.4351,5.4798,7.28,8.37,11.44,7.0,29
2022-11-24,51.4351,5.4798,5.63,8.68,15.99,7.0,29
2022-12-23,51.4351,5.4798,10.31,12.81,17.27,11.0,29
2022-12-06,51.4351,5.4798,16.76,19.33,23.02,6.0,29
2022-12-07,51.4351,5.4798,5.22,6.53,10.98,20.0,29
2022-11-08,51.4351,5.4798,5.25,8.18,15.61,5.0,29
2022-11-09,51.4351,5.4798,3.35,4.76,9.94,9.0,29
2022-12-24,51.4351,5.4798,8.41,11.94,18.99,8.0,29
2022-11-25,51.4351,5.4798,7.01,10.94,19.79,11.0,29
2022-12-29,51.4351,5.4798,2.62,3.54,7.71,4.0,29
2022-11-23,51.4351,5.4798,4.17,6.32,11.36,7.0,29
2022-12-08,51.4351,5.4798,5.04,6.88,12.31,26.0,29
2022-12-05,51.4351,5.4798,24.98,30.24,33.13,10.0,29
2022-11-20,51.4351,5.4798,15.81,17.59,20.86,13.0,29
2022-12-22,51.4351,5.4798,9.25,11.29,16.94,12.0,29
2022-11-22,51.4351,5.4798,6.14,8.78,15.39,12.0,29
2022-11-26,51.4351,5.4798,7.55,11.25,19.3,19.0,29
2022-12-31,51.4351,5.4798,3.74,5.64,10.93,6.0,29
2022-11-07,51.4351,5.4798,3.64,5.34,11.91,4.0,29
2022-12-09,51.4351,5.4798,8.99,10.4,14.38,25.0,29
2022-12-25,51.4351,5.4798,11.3,18.69,32.99,8.0,29
2022-12-04,51.4351,5.4798,25.62,31.76,34.46,10.0,29
2022-12-21,51.4351,5.4798,3.68,4.46,7.97,9.0,29
2022-11-11,51.4351,5.4798,5.98,9.35,18.82,11.0,29
2022-12-10,51.4351,5.4798,22.94,26.85,32.3,18.0,29
2022-11-27,51.4351,5.4798,10.18,15.82,27.71,12.0,29
2022-11-10,51.4351,5.4798,4.32,6.81,13.66,11.0,29
2022-11-02,51.4351,5.4798,5.57,8.09,15.5,7.0,29
2022-11-03,51.4351,5.4798,5.42,8.77,17.47,16.0,29
2022-12-17,51.4351,5.4798,23.05,27.94,34.1,21.0,29
2022-11-04,51.4351,5.4798,4.55,6.53,12.72,18.0,29
2022-11-15,51.4351,5.4798,12.81,14.2,17.87,21.0,29
2022-12-16,51.4351,5.4798,24.58,28.7,34.54,11.0,29
2022-11-14,51.4351,5.4798,9.45,10.7,14.25,29.0,29
2022-11-30,51.4351,5.4798,21.87,27.51,33.5,17.0,29
2022-12-15,51.4351,5.4798,15.88,17.93,21.73,24.0,29
2023-01-01,51.4351,5.4798,3.96,5.84,11.9,4.0,29
2022-12-01,51.4351,5.4798,19.8,22.39,26.49,14.0,29
2022-12-28,51.4351,5.4798,5.1,7.69,14.68,8.0,29
2022-11-16,51.4351,5.4798,6.53,7.83,12.32,12.0,29
2022-12-14,51.4351,5.4798,22.66,26.16,30.95,18.0,29
2022-11-29,51.4351,5.4798,9.87,12.69,19.35,13.0,29
2022-12-31,51.4375,5.4518,5.56,8.8,18.96,13.0,30
2022-11-15,51.4375,5.4518,20.69,23.63,32.32,4.0,30
2022-11-14,51.4375,5.4518,15.96,18.33,26.05,4.0,30
2022-12-08,51.4375,5.4518,6.87,9.08,16.0,12.0,30
2022-11-23,51.4375,5.4518,6.09,9.38,21.63,3.0,30
2022-12-24,51.4375,5.4518,10.72,16.2,30.78,13.0,30
2022-12-03,51.4375,5.4518,29.15,44.76,64.63,3.0,30
2022-12-11,51.4375,5.4518,31.38,51.8,69.33,15.0,30
2022-11-18,51.4375,5.4518,3.69,5.35,13.09,3.0,30
2022-11-26,51.4375,5.4518,10.03,15.51,36.8,4.0,30
2022-12-29,51.4375,5.4518,4.38,5.97,13.23,12.0,30
2022-11-09,51.4375,5.4518,5.53,7.68,18.85,2.0,30
2023-01-01,51.4375,5.4518,4.6,7.44,19.23,8.0,30
2022-12-16,51.4375,5.4518,30.59,39.05,52.65,23.0,30
2022-11-06,51.4375,5.4518,10.73,13.78,28.36,3.0,30
2022-12-01,51.4375,5.4518,27.87,33.23,44.66,4.0,30
2022-12-02,51.4375,5.4518,29.2,45.3,65.51,3.0,30
2022-12-21,51.4375,5.4518,4.1,5.39,11.45,15.0,30
2022-11-25,51.4375,5.4518,9.11,15.39,39.22,3.0,30
2022-12-20,51.4375,5.4518,10.64,12.88,18.11,12.0,30
2022-11-19,51.4375,5.4518,8.7,11.57,24.29,4.0,30
2022-12-12,51.4375,5.4518,24.14,29.5,38.96,17.0,30
2022-11-12,51.4375,5.4518,14.71,17.56,27.79,3.0,30
2022-11-20,51.4375,5.4518,24.39,27.78,37.06,4.0,30
2022-11-22,51.4375,5.4518,8.78,12.78,28.17,3.0,30
2022-12-17,51.4375,5.4518,28.27,36.33,47.49,27.0,30
2022-11-27,51.4375,5.4518,14.56,22.26,52.5,3.0,30
2022-11-28,51.4375,5.4518,12.11,15.28,28.52,3.0,30
2022-12-26,51.4375,5.4518,9.57,11.99,19.54,12.0,30
2022-12-23,51.4375,5.4518,14.27,18.62,27.32,13.0,30
2022-12-15,51.4375,5.4518,19.92,23.92,32.59,34.0,30
2022-11-21,51.4375,5.4518,21.26,26.94,40.75,3.0,30
2022-11-05,51.4375,5.4518,7.64,10.68,24.68,4.0,30
2022-12-09,51.4375,5.4518,13.1,15.22,22.43,11.0,30
2022-12-25,51.4375,5.4518,12.85,24.11,52.35,18.0,30
2022-12-28,51.4375,5.4518,7.47,11.43,25.08,22.0,30
2022-12-14,51.4375,5.4518,27.42,34.62,45.71,20.0,30
2022-12-05,51.4375,5.4518,31.09,42.2,55.58,3.0,30
2022-11-16,51.4375,5.4518,11.09,13.35,24.08,3.0,30
2022-11-24,51.4375,5.4518,7.9,12.57,30.51,3.0,30
2022-12-04,51.4375,5.4518,30.65,43.66,58.17,3.0,30
2022-12-22,51.4375,5.4518,9.75,13.16,25.08,18.0,30
2022-11-17,51.4375,5.4518,6.43,9.25,22.38,3.0,30
2022-12-27,51.4375,5.4518,6.81,9.23,17.7,15.0,30
2022-11-02,51.4375,5.4518,6.02,9.82,29.45,2.0,30
2022-12-30,51.4375,5.4518,5.67,9.51,19.65,20.0,30
2022-12-06,51.4375,5.4518,23.33,29.02,39.59,2.0,30
2022-11-03,51.4375,5.4518,7.31,12.38,36.12,3.0,30
2022-11-08,51.4375,5.4518,7.04,11.42,30.19,2.0,30
2022-12-10,51.4375,5.4518,29.26,36.71,48.43,15.0,30
2022-12-18,51.4375,5.4518,31.83,54.68,75.58,18.0,30
2022-11-07,51.4375,5.4518,5.55,8.05,21.82,2.0,30
2022-11-10,51.4375,5.4518,5.98,9.6,26.6,3.0,30
2022-11-04,51.4375,5.4518,6.9,10.12,24.74,3.0,30
2022-12-13,51.4375,5.4518,24.64,31.12,41.4,23.0,30
2022-12-19,51.4375,5.4518,27.94,34.48,43.83,20.0,30
2022-11-30,51.4375,5.4518,27.11,36.43,52.5,3.0,30
2022-11-13,51.4375,5.4518,20.11,23.87,35.55,4.0,30
2022-11-11,51.4375,5.4518,9.61,14.57,37.03,3.0,30
2022-12-07,51.4375,5.4518,8.82,10.66,18.47,4.0,30
2022-11-29,51.4375,5.4518,15.4,19.72,36.37,3.0,30
2022-12-05,51.4797,5.4751,29.36,38.65,46.42,11.0,32
2022-12-08,51.4797,5.4751,6.52,7.97,13.56,27.0,32
2022-12-25,51.4797,5.4751,12.09,19.92,37.85,10.0,32
2022-12-23,51.4797,5.4751,12.18,15.01,21.42,12.0,32
2022-11-08,51.4797,5.4751,5.9,9.01,17.94,12.0,32
2022-11-24,51.4797,5.4751,6.71,10.08,18.72,19.0,32
2022-12-06,51.4797,5.4751,19.57,23.64,28.89,6.0,32
2022-12-15,51.4797,5.4751,20.37,23.25,27.98,30.0,32
2022-12-09,51.4797,5.4751,12.13,13.48,19.02,29.0,32
2022-11-04,51.4797,5.4751,5.69,8.01,15.1,31.0,32
2022-11-09,51.4797,5.4751,4.55,6.05,11.93,16.0,32
2022-11-22,51.4797,5.4751,8.73,11.24,18.43,19.0,32
2022-12-07,51.4797,5.4751,6.52,7.71,12.64,22.0,32
2022-11-30,51.4797,5.4751,23.51,29.97,39.07,22.0,32
2022-11-23,51.4797,5.4751,5.21,7.5,14.46,16.0,32
2022-12-16,51.4797,5.4751,30.06,36.35,46.12,12.0,32
2022-11-03,51.4797,5.4751,6.06,9.64,20.26,34.0,32
2022-11-26,51.4797,5.4751,8.23,12.03,22.04,25.0,32
2022-11-10,51.4797,5.4751,5.15,7.69,16.08,20.0,32
2022-11-07,51.4797,5.4751,4.93,6.78,14.15,9.0,32
2022-12-24,51.4797,5.4751,10.29,13.92,23.34,10.0,32
2022-11-25,51.4797,5.4751,8.03,12.54,23.68,22.0,32
2022-12-28,51.4797,5.4751,6.74,9.35,18.13,17.0,32
2023-01-01,51.4797,5.4751,5.31,7.38,14.61,11.0,32
2022-12-22,51.4797,5.4751,12.36,14.58,21.69,17.0,32
2022-12-29,51.4797,5.4751,4.02,5.05,9.85,12.0,32
2022-11-16,51.4797,5.4751,8.73,10.28,16.18,23.0,32
2022-11-15,51.4797,5.4751,16.78,19.06,24.37,29.0,32
2022-11-02,51.4797,5.4751,5.04,7.69,17.7,26.0,32
2022-11-28,51.4797,5.4751,9.87,12.22,19.44,9.0,32
2022-12-17,51.4797,5.4751,28.15,34.61,43.84,10.0,32
2022-11-29,51.4797,5.4751,11.95,14.32,21.37,13.0,32
2022-12-02,51.4797,5.4751,28.01,41.29,54.19,18.0,32
2022-12-30,51.4797,5.4751,4.97,7.38,14.07,16.0,32
2022-11-20,51.4797,5.4751,20.59,23.05,26.68,10.0,32
2022-11-14,51.4797,5.4751,12.22,13.79,18.23,42.0,32
2022-12-01,51.4797,5.4751,23.29,26.77,32.11,20.0,32
2022-11-18,51.4797,5.4751,3.72,4.91,9.6,22.0,32
2022-12-11,51.4797,5.4751,30.43,47.54,62.45,15.0,32
2022-12-03,51.4797,5.4751,28.34,41.82,54.43,15.0,32
2022-12-12,51.4797,5.4751,23.24,27.76,33.9,9.0,32
2022-11-27,51.4797,5.4751,11.91,17.44,32.85,12.0,32
2022-12-19,51.4797,5.4751,28.54,34.21,40.24,22.0,32
2022-12-26,51.4797,5.4751,8.27,9.92,15.37,10.0,32
2022-11-12,51.4797,5.4751,10.97,12.94,18.98,15.0,32
2022-11-19,51.4797,5.4751,6.95,8.83,14.75,23.0,32
2022-11-06,51.4797,5.4751,7.81,9.85,17.1,13.0,32
